_id.buffer.0,_id.buffer.1,_id.buffer.2,_id.buffer.3,_id.buffer.4,_id.buffer.5,_id.buffer.6,_id.buffer.7,_id.buffer.8,_id.buffer.9,_id.buffer.10,_id.buffer.11,sessionId.buffer.0,sessionId.buffer.1,sessionId.buffer.2,sessionId.buffer.3,sessionId.buffer.4,sessionId.buffer.5,sessionId.buffer.6,sessionId.buffer.7,sessionId.buffer.8,sessionId.buffer.9,sessionId.buffer.10,sessionId.buffer.11,timestamp,engineTemp,fuelTrimShortB1,fuelTrimLongB1,maf,map,o2B1S1Voltage,o2B1S2Voltage,o2B2S1Voltage,o2B2S2Voltage,egtBank1,egtBank2,dataQuality,isInterpolated,__v,createdAt,updatedAt,rpm,throttlePosition,speed,intakeTemp,ambientTemp,engineLoad,absoluteLoad,relativeThrottlePosition,fuelLevel,fuelRate,fuelPressure,fuelRailPressure,fuelRailPressureDirect,fuelTrimShortB2,fuelTrimLongB2,ethanolFuelPercent,barometricPressure,vaporPressure,batteryVoltage,o2B1S3Voltage,o2B1S4Voltage,o2B2S3Voltage,o2B2S4Voltage,o2B1S1WR,o2B1S2WR,o2B1S3WR,o2B1S4WR,o2B2S1WR,o2B2S2WR,o2B2S3WR,o2B2S4WR,timingAdvance,egrError,commandedEGR,secondaryAirStatus,vvtB1,vvtB2,runtime,distanceMIL,distanceClear,catalystTempB1S1,catalystTempB1S2,catalystTempB2S1,catalystTempB2S2,acceleratorPosD,acceleratorPosE,acceleratorPosF,turboPressureA,turboPressureB,chargeAirCoolerTemp,dpfTemperature,dpfPressure,shortTermSecondaryO2B1,longTermSecondaryO2B1,shortTermSecondaryO2B2,longTermSecondaryO2B2,fuelSystemStatus,fuelType
105,182,248,218,8,248,6,135,20,2,98,209,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:17.176Z,,0,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:18.160Z,2026-03-15T18:22:18.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,218,8,248,6,135,20,2,98,210,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:17.715Z,,0,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:18.160Z,2026-03-15T18:22:18.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,218,8,248,6,135,20,2,98,211,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:17.870Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:18.160Z,2026-03-15T18:22:18.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,218,8,248,6,135,20,2,98,212,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:18.054Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:18.160Z,2026-03-15T18:22:18.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,218,8,248,6,135,20,2,98,213,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:18.214Z,,0,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:18.160Z,2026-03-15T18:22:18.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,230,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:18.702Z,,0,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,231,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:18.995Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,232,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:19.147Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,233,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:19.631Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,234,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:19.965Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,220,8,248,6,135,20,2,98,235,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:20.231Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:20.216Z,2026-03-15T18:22:20.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,3,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:20.589Z,,-7.8125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.030Z,2026-03-15T18:22:23.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,4,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:20.747Z,,-7.8125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,5,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:21.223Z,,-7.8125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,6,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:21.372Z,,-7.8125,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,7,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:21.821Z,,-7.8125,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,8,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:21.822Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,9,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:22.424Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,10,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:22.595Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.031Z,2026-03-15T18:22:23.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,11,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:22.945Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.032Z,2026-03-15T18:22:23.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,223,8,248,6,135,20,2,99,12,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:23.089Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:23.032Z,2026-03-15T18:22:23.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,32,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:23.384Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.219Z,2026-03-15T18:22:25.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,33,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:23.386Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.219Z,2026-03-15T18:22:25.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,34,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:23.926Z,,0,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.219Z,2026-03-15T18:22:25.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,35,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:24.073Z,,0,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.219Z,2026-03-15T18:22:25.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,36,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:24.243Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.220Z,2026-03-15T18:22:25.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,37,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:24.536Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.220Z,2026-03-15T18:22:25.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,225,8,248,6,135,20,2,99,38,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:25.157Z,,-8.59375,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:25.220Z,2026-03-15T18:22:25.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,62,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:25.331Z,,-8.59375,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.666Z,2026-03-15T18:22:27.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,63,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:25.498Z,,-8.59375,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.666Z,2026-03-15T18:22:27.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,64,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:25.631Z,,-9.375,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.666Z,2026-03-15T18:22:27.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,65,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:26.453Z,,-9.375,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.666Z,2026-03-15T18:22:27.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,66,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:26.621Z,,-4.6875,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.666Z,2026-03-15T18:22:27.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,67,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:27.046Z,,-4.6875,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.667Z,2026-03-15T18:22:27.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,68,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:27.213Z,,0,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.667Z,2026-03-15T18:22:27.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,69,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:27.375Z,,0,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.667Z,2026-03-15T18:22:27.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,70,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:27.523Z,,0,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.667Z,2026-03-15T18:22:27.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,227,8,248,6,135,20,2,99,71,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:27.688Z,,19.53125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:27.667Z,2026-03-15T18:22:27.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,230,8,248,6,135,20,2,99,78,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:28.645Z,,-3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:30.216Z,2026-03-15T18:22:30.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,104,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:30.664Z,,0.78125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.219Z,2026-03-15T18:22:35.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,105,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:31.186Z,,0.78125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,106,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:31.353Z,,-4.6875,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,107,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:31.518Z,,-6.25,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,108,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:31.863Z,,-6.25,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,109,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:32.832Z,,-6.25,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,110,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:33.377Z,,-6.25,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,111,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:33.524Z,,-6.25,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,235,8,248,6,135,20,2,99,112,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:34.958Z,,3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:35.220Z,2026-03-15T18:22:35.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,137,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:35.421Z,,3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,138,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:35.958Z,,3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,139,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:36.340Z,,-1.5625,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,140,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:36.647Z,,-1.5625,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,141,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:36.943Z,,-1.5625,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,142,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:37.566Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.103Z,2026-03-15T18:22:39.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,143,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:38.032Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.104Z,2026-03-15T18:22:39.104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,144,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:38.388Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.104Z,2026-03-15T18:22:39.104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,145,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:38.833Z,,-1.5625,-10.9375,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.104Z,2026-03-15T18:22:39.104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,239,8,248,6,135,20,2,99,146,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:39.132Z,,3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:39.104Z,2026-03-15T18:22:39.104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,240,8,248,6,135,20,2,99,156,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:39.438Z,,3.125,-10.15625,,,,,,,[],[],100,false,0,2026-03-15T18:22:40.217Z,2026-03-15T18:22:40.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,240,8,248,6,135,20,2,99,157,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:40.079Z,,6.25,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:40.217Z,2026-03-15T18:22:40.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,240,8,248,6,135,20,2,99,158,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:40.242Z,,6.25,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:40.217Z,2026-03-15T18:22:40.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,183,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:40.407Z,,6.25,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.749Z,2026-03-15T18:22:42.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,184,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:40.549Z,,-0.78125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.749Z,2026-03-15T18:22:42.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,185,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:41.057Z,,-0.78125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.750Z,2026-03-15T18:22:42.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,186,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:41.381Z,,-0.78125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.750Z,2026-03-15T18:22:42.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,187,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:41.554Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.750Z,2026-03-15T18:22:42.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,188,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:41.717Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.750Z,2026-03-15T18:22:42.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,189,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:41.927Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.751Z,2026-03-15T18:22:42.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,190,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:42.218Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.751Z,2026-03-15T18:22:42.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,191,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:42.749Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.751Z,2026-03-15T18:22:42.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,182,248,242,8,248,6,135,20,2,99,192,105,182,248,174,8,248,6,135,20,2,96,191,2026-03-15T18:22:42.750Z,,-3.125,-9.375,,,,,,,[],[],100,false,0,2026-03-15T18:22:42.751Z,2026-03-15T18:22:42.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
